user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,sentiments,clean_text
Greater Visakhapatnam Municipal Corporation (GVMC),Visakhapatnam,Official Twitter handle of Greater Visakhapatnam Municipal Corporation. Contact us at 1800 4250 0009.  Follow us at https://t.co/wKGXaJLHrB,2015-02-27 12:09:12,14357,28,1038,False,2020-07-25 12:25:24,GVMC sanitation staff carrying out the regular sanitation activities to keep the city clean and prevent the spread… https://t.co/bkrQ5x6BCK,,Twitter Web App,False,positive,"['gvmc', 'sanitation', 'staff', 'carry', 'regular', 'sanitation', 'activities', 'keep', 'city', 'clean', 'prevent', 'spread']"
Bushra,,Mrs Asif,2020-08-22 04:47:29,1,14,3,False,2020-08-22 06:14:36,Thank Allah! My Husband @AsifAliSheikh19 got me N95 Masks before #COVID19 started.,['COVID19'],Twitter for iPhone,False,positive,"['thank', 'allah', 'husband', 'asifalisheikh', 'get', 'n', 'mask', 'covid', 'start']"
Sketch Envy,,◇loves copics and caffeine◇*likes making monster art*⭐art trades-OPEN💚I love to make fan art 💚I dabble with logos and sticker designs so hmu for more info,2017-02-13 23:14:13,317,780,9982,False,2020-07-28 03:24:21,"Stay safe
#COVID19 https://t.co/5xhlEUx52l",['COVID19'],Twitter for Android,False,positive,"['stay', 'safe', 'covid']"
Stocklytics.Co,San Francisco Bay Area,Internet Media Creator Promoting High Growth Technology Companies. #Cloud #AI #EV #5G #IoT. Disclaimer: This content intended for informational purposes only.,2020-07-21 01:24:27,40,81,366,False,2020-08-17 08:24:08,"Why we like these companies?
#stocks #mondaythoughts #COVID19 
@CNBC @jimcramer @SquawkCNBC @CNBCFastMoney… https://t.co/snBhG4p7cI","['stocks', 'mondaythoughts', 'COVID19']",Twitter for iPhone,False,positive,"['like', 'company', 'stock', 'mondaythoughts', 'covid', 'cnbc', 'jimcramer', 'squawkcnbc', 'cnbcfastmoney']"
SA Society of Physio,,,2012-11-14 10:54:22,1187,251,476,False,2020-08-11 07:38:59,"Stay safe!

#Staysafe
#Covid19
#PhysioSA
#GoPhysio https://t.co/HYmZ7sqkUh","['Staysafe', 'Covid19', 'PhysioSA', 'GoPhysio']",Twitter for iPhone,False,positive,"['stay', 'safe', 'staysafe', 'covid', 'physiosa', 'gophysio']"
EMPOWERING ERODE,,"✨ Bringing all are the Erodians together💥 #Erode News & Updates #TamilNadu

Our Whatsapp Group Link 🔗 https://t.co/cElb5b4qaW
💛💛💛",2020-07-05 18:23:20,83,55,866,False,2020-08-08 13:36:30,"Updates on COVID19 in India : 08.8.2020

last 24 hours
Confirmed cases-61537
Discharged-48900
Deaths-933

Active ca… https://t.co/W4hkT9N8rG",,Twitter for Android,False,positive,"['update', 'covid', 'india', 'last', 'hours', 'confirm', 'case', 'discharge', 'deaths', 'active', 'ca']"
ADS Mt. Kenya,,Wholesome and Dignified lives,2020-04-07 07:48:36,8,13,0,False,2020-08-04 07:34:33,Remember to wear your mask correctly inorder to protect yourself and those around you from contracting the COVID19… https://t.co/ir8wlrSj7i,,Twitter Web App,False,positive,"['remember', 'wear', 'mask', 'correctly', 'inorder', 'protect', 'around', 'contract', 'covid']"
MSD way🔥,"Tamil Nadu, India",Nothing,2018-12-10 10:14:55,20,661,1376,False,2020-08-18 18:20:23,"@Vijayabaskarofl  @chennaicorp @CMOTamilNadu 
My relative tested positive for covid and she is Having a 45 days bab… https://t.co/nbdm1neJgG",,Twitter for Android,False,positive,"['vijayabaskarofl', 'chennaicorp', 'cmotamilnadu', 'relative', 'test', 'positive', 'covid', 'days', 'bab']"
𝓝𝓲𝓼𝓪𝓻,"Karak,peshawar","‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏وَتُعِزُّ مَنْ تَشَاۗءُ وَتُذِلُّ مَنْ تَشَاۗءُ 💜✨
‏‏‏‏‏‏‏‏‏‏‏‏‏‏",2015-04-30 11:36:00,52,97,463,False,2020-08-11 07:30:12,"Bill Gates appreciates Pakistan's efforts for taking serious precautions against Coronavirus.
#BillGates… https://t.co/6tWHM7VbmC",['BillGates'],Twitter for Android,False,positive,"['bill', 'gate', 'appreciate', 'pakistan', 'efforts', 'take', 'serious', 'precautions', 'coronavirus', 'billgates']"
Amarendra Bandla,Bangalore,"From Repalle (Andhra), Co-Founder of GadgetDetail, gadget lover, fan of Ferrari and Federer, food lover, hates politics, idolizes 'Annagaru'",2009-10-26 06:12:55,2075,1968,6330,False,2020-08-09 08:04:05,"AP KA TN are 2-4 in active cases in the country. If TS did proper testing and tracing, it will be 2-5. That makes f… https://t.co/zpYrdilzo8",,Twitter Web App,False,positive,"['ap', 'ka', 'tn', 'active', 'case', 'country', 'ts', 'proper', 'test', 'trace', 'make', 'f']"
Tivrata Singh,पाताल लोक,"Solivagant • Epistemophile • Hindi- Urdu aficionado • Novice birder • Eleutheromaniac    
          • Constitution is supreme n above all, the customs n beliefs",2016-03-29 05:20:44,39,157,1212,False,2020-08-14 04:31:14,The efficacy and safety levels of the vaccine developed by Russia for treating COVID-19 patients is not predictable… https://t.co/qr5PSLjqjU,,Twitter for Android,False,positive,"['efficacy', 'safety', 'level', 'vaccine', 'develop', 'russia', 'treat', 'covid', 'patients', 'predictable']"
Eric Martin,Mexico City,"IMF, World Bank, Latin America economics reporter for @business in Washington. Prior stops include CDMX & NYC. Retweets≠endorsements",2011-04-13 18:30:40,17478,1403,2863,True,2020-07-30 20:04:39,"""Fifty nifty United States, with at least as many different  #COVID19 rules.""

The song just rolls off the tongue",['COVID19'],Twitter Web App,False,positive,"['fifty', 'nifty', 'unite', 'state', 'least', 'many', 'different', 'covid', 'rule', 'song', 'roll', 'tongue']"
🌈CitizenKayS😷#WearAMask🧼#VoteBlue🌊,"VA, MN, TX, DC, upstate NY","💀166,192 #covid19 deaths⚰️#TrumpKillsUS🦠#GOPCowards😳#SaveThePostOffice📬#BLM✊🏽#GoJoe🌊#VoteBlue🌊#RESIST📌#RuleOfLaw⚖️#GoodTrouble🧷https://t.co/1oHawj0SCi",2009-06-18 21:32:12,50078,47110,110975,False,2020-08-11 10:17:46,"NOW do we get the #COVID19 rapid test that Trump gets???
Enforceable in @gop states like GA or TX? https://t.co/hdGvsxKZf5",['COVID19'],Twitter for iPad,False,positive,"['get', 'covid', 'rapid', 'test', 'trump', 'get', 'enforceable', 'gop', 'state', 'like', 'ga', 'tx']"
Julia Hengstler,,"#EdTech, #Privacy, Research, Raising DigiSavvy Kids--All opinions my own; Consultant, Faculty of Ed Professor, PhD Student, Ed Technologist.",2009-02-02 06:17:59,3830,3346,13798,False,2020-08-30 07:19:57,And surely some of these folks -or others like them—will be sure to send their kids into #F2F classes FT in #BCEd… https://t.co/HGhX9rKZZJ,"['F2F', 'BCEd']",Twitter for iPhone,False,positive,"['surely', 'folks', 'others', 'like', 'themwill', 'sure', 'send', 'kid', 'ff', 'class', 'ft', 'bced']"
Little Elly Concept Preschool,Bangalore,Little Elly is a Concept Preschool headquartered in Bangalore.,2010-03-08 19:51:59,370,2217,2128,False,2020-07-28 05:36:14,"Children learn as they play.

Children have real understanding only of that which they invent themselves.… https://t.co/bxh0lzzY4v",,Twitter Web App,False,positive,"['children', 'learn', 'play', 'children', 'real', 'understand', 'invent']"
I am 101 / M. Farid www.globalhelp.ca I am DOG C--,"British Columbia, Canada","I am a Scientist and have my own research(s) and knowledge that I only acquire and will teach teachers, to teach generations, to teach next generat... then next",2016-01-22 03:20:04,49,134,6237,False,2020-08-16 07:10:50,Also wasn't it Turkey 🇹🇷 that helped more than 150 countries just now during #COVID19,['COVID19'],Twitter for Android,False,positive,"['also', 'turkey', 'help', 'countries', 'covid']"
🌊BlaqkPhoenix777🌊,Maine,A writer in the Tech industry. A Mainer. A Parent. A concerned citizen.,2009-04-22 17:28:37,11,98,264,False,2020-08-10 15:38:03,"""Children are almost immune from #Coronavirus"" is a myth, a thread: 
Comorbidites for #COVID19 https://t.co/KSxf408NKY","['Coronavirus', 'COVID19']",Twitter Web App,False,positive,"['children', 'almost', 'immune', 'coronavirus', 'myth', 'thread', 'comorbidites', 'covid']"
Franklin Dos Santos,Aquarius,"If you try dying, you'll die trying 🖤🖤
Aquarius♒♒🌊
Meme lover👊🏿
Anime lover🏋🏽‍♂️
Instagram:life_of_favor79",2020-04-01 21:47:23,117,178,2520,False,2020-08-08 10:55:15,"Mf’s pass a drug taste and smoke weed to celebrate 🤦🏾‍♂️

#COVID19",['COVID19'],Twitter for Android,False,positive,"['mfs', 'pass', 'drug', 'taste', 'smoke', 'weed', 'celebrate', 'covid']"
Seanatella the Relentless #TransRights 💃 🌈,"Toronto, Ontario, Canada",You have no power over me | Liberated from #depression | Forthright | Femme 🏳️‍🌈 | MTG • Writer • #HR | Storm Lover • Egalitarian • Blue Grit,2011-05-20 17:42:47,2756,1333,25216,False,2020-08-02 19:50:48,"Another accomplishment: it looks like I’m down a whole...2” around my waist as well. That’s like what, a whole dres… https://t.co/NxAcdkzk10",,Twitter for iPhone,False,positive,"['another', 'accomplishment', 'look', 'like', 'im', 'whole', 'around', 'waist', 'well', 'thats', 'like', 'whole', 'dres']"
Talati cum mantri Paddhari,Paddhari,,2020-07-29 16:38:19,4,23,101,False,2020-08-22 06:48:47,Today congratulated different shopkeepers for #covid19 antigen test by paddhari gram panchayat @CollectorRjt… https://t.co/QPvkdYX9t2,['covid19'],Twitter for Android,False,positive,"['today', 'congratulate', 'different', 'shopkeepers', 'covid', 'antigen', 'test', 'paddhari', 'gram', 'panchayat', 'collectorrjt']"
Askgerbil Now,Canberra - Australia,Gerbilnow interests include sustainable development and advising government and industry on technology and policy to encourage sound decision making.,2009-11-19 04:55:05,4173,4982,18835,False,2020-08-11 08:16:31,@normanswan Notice that UK data shows one in two elderly victims of #COVID19 aged 60-69 can be saved if treated in… https://t.co/uTWvmkseBX,['COVID19'],Twitter Web App,False,positive,"['normanswan', 'notice', 'uk', 'data', 'show', 'one', 'two', 'elderly', 'victims', 'covid', 'age', 'save', 'treat']"
Collective Win,,Contact management in a post-COVID world. Cowin sends out advice surrounding isolation and decontamination. #HealthForAll #ppe #healthcare #covid19,2020-04-18 08:47:54,6,5,1,False,2020-08-13 07:37:00,"COWIN supports mental health awareness and hence we are running this initiative.
 We look forward to your support i… https://t.co/1SapT0WpQc",,Twitter Web App,False,positive,"['cowin', 'support', 'mental', 'health', 'awareness', 'hence', 'run', 'initiative', 'look', 'forward', 'support']"
Mishra Ashish,"New Delhi, India","#Journalist 

Views & Tweets Are Personal",2018-09-04 08:13:34,80,572,17262,False,2020-08-11 09:02:01,"Get Well Soon Sir...

#PranabMukherjee #CoronaVirus #COVID19 https://t.co/1mUfVeNVnI","['PranabMukherjee', 'CoronaVirus', 'COVID19']",Twitter for Android,False,positive,"['get', 'well', 'soon', 'sir', 'pranabmukherjee', 'coronavirus', 'covid']"
LeeAdamWilshier,Australia,"I fight for the human rights of Palestinian people, not anti-semitic, just against the current sadistic regime of Israel. It's OK to criticize a government.",2009-10-27 22:22:09,579,810,4916,False,2020-08-16 08:05:51,"3M confirms U.S. public prevented by law from purchasing P100 masks, only govt and FEMA camps are stockpiling them.… https://t.co/USxzEQtb9G",,Twitter Web App,False,positive,"['confirm', 'u', 'public', 'prevent', 'law', 'purchase', 'p', 'mask', 'govt', 'fema', 'camp', 'stockpile']"
Upper Norwood Library Hub,"Lambeth, London","From fun events for children to our vegan café, from debt advice to business networking & venue hire - we're a library of endless possibilities",2016-08-15 15:36:02,1057,976,2222,False,2020-08-13 08:05:44,Tomorrow you can hear more about how we have adapted to the challenges of Covid-19 as part of the Community Busines… https://t.co/9Cw1BxYc6G,,Twitter Web App,False,positive,"['tomorrow', 'hear', 'adapt', 'challenge', 'covid', 'part', 'community', 'busines']"
Women In Global Health Pakistan Chapter,,#WGHPakistan • Supported by @P2impact • Patron @SaniaNishtar • CountryLead @ShabnumSarfraz • TechLead @RoomiAziz• DiasporaLead @SamiaLtf • #PakNightingale2020,2018-11-27 20:05:43,1282,78,663,False,2020-07-28 06:18:00,..and that this is an opportunity for us to fix our affairs and design systems that are more inclusive.… https://t.co/Xt13rLKU78,,Twitter for Android,False,positive,"['opportunity', 'us', 'fix', 'affairs', 'design', 'systems', 'inclusive']"
NewsFreak,,Breaking News from around the world.,2012-03-11 09:09:21,1102,2623,1167,False,2020-07-26 05:05:06,"#BREAKING 

State of #Odisha in #India reports 1376 new #COVID19 #coronavirus positive cases in last 24 hours; total cases 25389","['BREAKING', 'Odisha', 'India', 'COVID19', 'coronavirus']",TweetDeck,False,positive,"['break', 'state', 'odisha', 'india', 'report', 'new', 'covid', 'coronavirus', 'positive', 'case', 'last', 'hours', 'total', 'case']"
Parahandy,"Gold Coast, Queensland","A GOM. l'll let you know if I agree, or not! Disrespector of lies and disinformation detrimental to humanity. Proud to be *Blocked by Abbott!* #resistanceinOz",2018-03-08 11:39:32,125,80,5358,False,2020-08-12 05:07:33,"The Fat Man and the Chump, together hand in hand, with their plan to damage the WA economy and endanger all Western… https://t.co/dIERmcBh8T",,Twitter for Android,False,positive,"['fat', 'man', 'chump', 'together', 'hand', 'hand', 'plan', 'damage', 'wa', 'economy', 'endanger', 'western']"
Qatar Day- Pulse of Nation,"Doha, Qatar","Qatar Day is every individual’s pit stop before they plan a weekend, shopping, or a movie. It is your friend which will make life simpler and mobile.",2010-10-28 10:01:31,27032,753,4468,False,2020-07-25 03:10:51,"Mandatory masks becoming the rule amid Europe's virus uptick #Europe #COVID19 #Mask #QatarDayNews 
https://t.co/gCLbkuxUu1","['Europe', 'COVID19', 'Mask', 'QatarDayNews']",Twitter Web App,False,positive,"['mandatory', 'mask', 'become', 'rule', 'amid', 'europe', 'virus', 'uptick', 'europe', 'covid', 'mask', 'qatardaynews']"
The New Indian Express,Chennai,"All the tweets for breaking news & views.
Facebook: https://t.co/2JWnDQzN07
YouTube: https://t.co/j6jQDbuEjK",2009-12-05 09:24:55,445389,552,540,True,2020-07-26 06:27:25,Kerala government has fixed the rates for private hospitals to treat #COVID19 patients.  Check it out here.… https://t.co/Fg2LdkeTJ9,['COVID19'],Twitter Web App,False,positive,"['kerala', 'government', 'fix', 'rat', 'private', 'hospitals', 'treat', 'covid', 'patients', 'check']"
Vicki Jeavons,"Madeira Beach, FL","Runs the best homemade ice cream shop in Mad Beach, Florida 🇬🇧to🇺🇸 tweet to herself most of the time",2012-05-06 21:20:51,1136,743,8505,False,2020-08-18 18:25:14,You celebrate while the rest of the world tries to stay safe and healthy? #COVID19 https://t.co/aPCCUwKKyU,['COVID19'],Twitter Web App,False,positive,"['celebrate', 'rest', 'world', 'try', 'stay', 'safe', 'healthy', 'covid']"
David Hodgson,"Wokingham, UK","CofE priest Wokingham UK, husband, dad, grandpa. Views my own.",2007-03-16 13:32:54,783,1429,3787,False,2020-08-13 06:44:53,"Vital information about Covid-19 in this piece #COVID19
https://t.co/k2fOihZzsn",['COVID19'],Twitter for Android,False,positive,"['vital', 'information', 'covid', 'piece', 'covid']"
Joe Erb,"New Albany, OH",Devoted Husband/Father. Partner @ McKinley Strategies. Frmr Member of Hilliard City Council. Originally from NJ but THE Ohio State University made me a Buckeye,2011-09-20 15:31:41,811,3498,1887,False,2020-08-06 16:32:48,Here’s to hoping @GovMikeDeWine stays well and recovers!  #COVID19 #coronavirus #covidisreal https://t.co/bSJvb4dzV7,"['COVID19', 'coronavirus', 'covidisreal']",Twitter for iPhone,False,positive,"['heres', 'hop', 'govmikedewine', 'stay', 'well', 'recover', 'covid', 'coronavirus', 'covidisreal']"
Dr Burhan Ali,,"PRINCELY STATE OF JAMMU AND KASHMIR, HAPPYDOCTOR❤️",2019-10-10 14:22:06,22,113,111,False,2020-07-25 12:14:43,"Revovered corona B+ve plasma donor who is interested to donate plasma, DM urgently required #kashmir #srinagar #COVID19","['kashmir', 'srinagar', 'COVID19']",Twitter for iPhone,False,positive,"['revovered', 'corona', 'bve', 'plasma', 'donor', 'interest', 'donate', 'plasma', 'dm', 'urgently', 'require', 'kashmir', 'srinagar', 'covid']"
@PHE_EoEngland,"East, England","Official Twitter feed for Public Health England, East of England, giving regular news and updates on PHE's work in the area",2013-04-24 15:07:16,2227,766,5940,True,2020-08-08 12:00:00,"People in #EastOfEngland need to get in #BetterHealth - to protect against diseases including #COVID19

Extra weigh… https://t.co/PvHZKGBK0c","['EastOfEngland', 'BetterHealth', 'COVID19']",TweetDeck,False,positive,"['people', 'eastofengland', 'need', 'get', 'betterhealth', 'protect', 'diseases', 'include', 'covid', 'extra', 'weigh']"
